"dateTime","precipitation","discharge"
2018-01-23 09:00:00,NA,58.62
2018-01-23 09:15:00,0,59.18
2018-01-23 09:30:00,0,59.75
2018-01-23 09:45:00,0,60.31
2018-01-23 10:00:00,0,60.6
2018-01-23 10:15:00,0,61.45
2018-01-23 10:30:00,0,61.73
2018-01-23 10:45:00,NA,62.01
2018-01-23 11:00:00,0,62.86
2018-01-23 11:15:00,0,63.15
2018-01-23 11:30:00,0,63.15
2018-01-23 11:45:00,0,63.71
2018-01-23 12:00:00,0,64.56
2018-01-23 12:15:00,0,65.13
2018-01-23 12:30:00,NA,65.13
2018-01-23 12:45:00,0,65.69
2018-01-23 13:00:00,0,65.69
2018-01-23 13:15:00,0,65.98
2018-01-23 13:30:00,NA,66.54
2018-01-23 13:45:00,0,66.54
2018-01-23 14:00:00,0,67.11
2018-01-23 14:15:00,0,67.39
2018-01-23 14:30:00,0,67.68
2018-01-23 14:45:00,0,67.68
2018-01-23 15:00:00,0,67.96
2018-01-23 15:15:00,NA,68.24
2018-01-23 15:30:00,0,68.53
2018-01-23 15:45:00,NA,69.38
2018-01-23 16:00:00,NA,69.09
2018-01-23 16:15:00,NA,69.38
2018-01-23 16:30:00,NA,69.66
2018-01-23 16:45:00,0,69.94
2018-01-23 17:00:00,0,70.23
2018-01-23 17:15:00,0,70.23
2018-01-23 17:30:00,NA,70.51
2018-01-23 17:45:00,0.0254,70.51
2018-01-23 18:00:00,NA,71.08
2018-01-23 18:15:00,0,70.79
2018-01-23 18:30:00,NA,70.79
2018-01-23 18:45:00,NA,71.36
2018-01-23 19:00:00,0,71.36
2018-01-23 19:15:00,NA,71.36
2018-01-23 19:30:00,0,71.64
2018-01-23 19:45:00,NA,71.92
2018-01-23 20:00:00,0,71.92
2018-01-23 20:15:00,NA,71.64
2018-01-23 20:30:00,NA,71.92
2018-01-23 20:45:00,NA,71.92
2018-01-23 21:00:00,0,72.49
2018-01-23 21:15:00,NA,72.49
2018-01-23 21:30:00,0,72.49
2018-01-23 21:45:00,0,72.49
2018-01-23 22:00:00,0,72.49
2018-01-23 22:15:00,NA,72.49
2018-01-23 22:30:00,0,72.77
2018-01-23 22:45:00,0,72.77
2018-01-23 23:00:00,NA,72.77
2018-01-23 23:15:00,0,72.77
2018-01-23 23:30:00,0.0254,72.77
2018-01-23 23:45:00,NA,73.06
2018-01-24 00:00:00,0,72.77
2018-01-24 00:15:00,NA,72.77
2018-01-24 00:30:00,0,73.34
2018-01-24 00:45:00,NA,72.77
2018-01-24 01:00:00,NA,73.34
2018-01-24 01:15:00,0,73.34
2018-01-24 01:30:00,0,73.06
2018-01-24 01:45:00,0,72.77
2018-01-24 02:00:00,NA,72.49
2018-01-24 02:15:00,NA,73.06
2018-01-24 02:30:00,0,73.34
2018-01-24 02:45:00,0,72.77
2018-01-24 03:00:00,NA,73.06
2018-01-24 03:15:00,0,73.06
2018-01-24 03:30:00,0,73.34
2018-01-24 03:45:00,NA,72.77
2018-01-24 04:00:00,NA,72.77
2018-01-24 04:15:00,0,72.77
2018-01-24 04:30:00,NA,72.77
2018-01-24 04:45:00,0,73.06
2018-01-24 05:00:00,0,72.77
2018-01-24 05:15:00,0,72.77
2018-01-24 05:30:00,0,72.21
2018-01-24 05:45:00,0,72.21
2018-01-24 06:00:00,0,72.49
2018-01-24 06:15:00,NA,72.49
2018-01-24 06:30:00,NA,71.92
2018-01-24 06:45:00,0,71.64
2018-01-24 07:00:00,0.0254,71.92
2018-01-24 07:15:00,0,71.64
2018-01-24 07:30:00,0,71.64
2018-01-24 07:45:00,0,71.36
2018-01-24 08:00:00,0,71.08
2018-01-24 08:15:00,0,71.36
2018-01-24 08:30:00,0,71.08
2018-01-24 08:45:00,0.0254,70.79
2018-01-24 09:00:00,0,70.79
2018-01-24 09:15:00,NA,70.79
2018-01-24 09:30:00,0,70.51
2018-01-24 09:45:00,0,70.51
2018-01-24 10:00:00,0,70.23
2018-01-24 10:15:00,0,69.94
2018-01-24 10:30:00,0,69.94
2018-01-24 10:45:00,0,69.94
2018-01-24 11:00:00,NA,69.66
2018-01-24 11:15:00,0,69.66
2018-01-24 11:30:00,0,69.09
2018-01-24 11:45:00,0,69.38
2018-01-24 12:00:00,0,68.81
2018-01-24 12:15:00,0,68.53
2018-01-24 12:30:00,0,68.81
2018-01-24 12:45:00,0,68.81
2018-01-24 13:00:00,0,68.24
2018-01-24 13:15:00,0,68.24
2018-01-24 13:30:00,0,67.96
2018-01-24 13:45:00,NA,67.68
2018-01-24 14:00:00,0,67.39
2018-01-24 14:15:00,NA,67.11
2018-01-24 14:30:00,NA,67.39
2018-01-24 14:45:00,0,66.83
2018-01-24 15:00:00,0,66.83
2018-01-24 15:15:00,0.0254,66.83
2018-01-24 15:30:00,0,66.54
2018-01-24 15:45:00,0,66.54
2018-01-24 16:00:00,0,66.26
2018-01-24 16:15:00,0,65.69
2018-01-24 16:30:00,0,65.98
2018-01-24 16:45:00,0,66.26
2018-01-24 17:00:00,0,65.69
2018-01-24 17:15:00,0,65.98
2018-01-24 17:30:00,0,65.69
2018-01-24 17:45:00,0,65.69
2018-01-24 18:00:00,NA,65.41
2018-01-24 18:15:00,0,65.13
2018-01-24 18:30:00,0,64.85
2018-01-24 18:45:00,0,64.85
2018-01-24 19:00:00,0,64.56
2018-01-24 19:15:00,0,64.85
2018-01-24 19:30:00,0,64.56
2018-01-24 19:45:00,0,64.56
2018-01-24 20:00:00,0,64.28
2018-01-24 20:15:00,NA,64.56
2018-01-24 20:30:00,0,64.28
2018-01-24 20:45:00,0,64
2018-01-24 21:00:00,0,63.43
2018-01-24 21:15:00,NA,63.43
2018-01-24 21:30:00,0,63.15
2018-01-24 21:45:00,0,63.15
2018-01-24 22:00:00,NA,62.86
2018-01-24 22:15:00,0,62.86
2018-01-24 22:30:00,0,62.86
2018-01-24 22:45:00,0,62.86
2018-01-24 23:00:00,0,62.86
2018-01-24 23:15:00,0,62.58
2018-01-24 23:30:00,0,61.73
2018-01-24 23:45:00,0,62.58
2018-01-25 00:00:00,0,62.3
2018-01-25 00:15:00,0,62.01
2018-01-25 00:30:00,0,62.01
2018-01-25 00:45:00,NA,62.3
2018-01-25 01:00:00,0,61.73
2018-01-25 01:15:00,0,61.73
2018-01-25 01:30:00,0,62.01
2018-01-25 01:45:00,0,62.01
2018-01-25 02:00:00,0,61.73
2018-01-25 02:15:00,NA,61.73
2018-01-25 02:30:00,NA,61.73
2018-01-25 02:45:00,0,61.73
2018-01-25 03:00:00,0,61.45
2018-01-25 03:15:00,0,61.73
2018-01-25 03:30:00,0,61.45
2018-01-25 03:45:00,0,61.73
2018-01-25 04:00:00,0,61.16
2018-01-25 04:15:00,0,61.16
2018-01-25 04:30:00,0,61.45
2018-01-25 04:45:00,0,60.88
2018-01-25 05:00:00,0,61.16
2018-01-25 05:15:00,0,61.16
2018-01-25 05:30:00,0,60.88
2018-01-25 05:45:00,0,60.88
2018-01-25 06:00:00,0,60.88
2018-01-25 06:15:00,0,60.88
2018-01-25 06:30:00,0,60.6
2018-01-25 06:45:00,0,60.88
2018-01-25 07:00:00,0,60.6
2018-01-25 07:15:00,0,60.6
2018-01-25 07:30:00,0,60.6
2018-01-25 07:45:00,0,60.31
2018-01-25 08:00:00,0,60.6
2018-01-25 08:15:00,0,60.31
2018-01-25 08:30:00,0,60.31
2018-01-25 08:45:00,0,60.31
2018-01-25 09:00:00,0,60.31
2018-01-25 09:15:00,0,60.03
2018-01-25 09:30:00,0,60.03
2018-01-25 09:45:00,0,59.75
2018-01-25 10:00:00,0,60.03
2018-01-25 10:15:00,0,59.75
2018-01-25 10:30:00,0,59.75
2018-01-25 10:45:00,0,59.47
2018-01-25 11:00:00,0,59.18
2018-01-25 11:15:00,0,59.47
2018-01-25 11:30:00,0,59.47
2018-01-25 11:45:00,0,59.47
2018-01-25 12:00:00,0,59.47
2018-01-25 12:15:00,0,59.18
2018-01-25 12:30:00,0,59.18
2018-01-25 12:45:00,0,58.9
2018-01-25 13:00:00,0,58.9
2018-01-25 13:15:00,0,59.18
2018-01-25 13:30:00,0,58.9
2018-01-25 13:45:00,0,58.62
2018-01-25 14:00:00,0,58.9
2018-01-25 14:15:00,0,58.05
2018-01-25 14:30:00,0,58.33
2018-01-25 14:45:00,0,58.05
2018-01-25 15:00:00,0,58.33
2018-01-25 15:15:00,0,57.77
2018-01-25 15:30:00,NA,58.05
2018-01-25 15:45:00,0,57.77
2018-01-25 16:00:00,0,57.48
2018-01-25 16:15:00,0,57.48
2018-01-25 16:30:00,0,57.77
2018-01-25 16:45:00,0,57.2
2018-01-25 17:00:00,0,57.48
2018-01-25 17:15:00,0,56.92
2018-01-25 17:30:00,0,56.92
2018-01-25 17:45:00,0,56.92
2018-01-25 18:00:00,0,56.92
2018-01-25 18:15:00,0,56.63
2018-01-25 18:30:00,NA,56.35
2018-01-25 18:45:00,0,56.63
2018-01-25 19:00:00,0,56.35
2018-01-25 19:15:00,0,56.35
2018-01-25 19:30:00,0,56.35
2018-01-25 19:45:00,0,56.07
2018-01-25 20:00:00,NA,56.35
2018-01-25 20:15:00,0,56.35
2018-01-25 20:30:00,NA,56.07
2018-01-25 20:45:00,0,56.07
2018-01-25 21:00:00,0,55.5
2018-01-25 21:15:00,0,55.5
2018-01-25 21:30:00,0,55.5
2018-01-25 21:45:00,NA,55.5
2018-01-25 22:00:00,0,55.78
2018-01-25 22:15:00,0,55.5
2018-01-25 22:30:00,0,55.22
2018-01-25 22:45:00,0,54.93
2018-01-25 23:00:00,0,55.5
2018-01-25 23:15:00,0,55.22
2018-01-25 23:30:00,0,55.22
2018-01-25 23:45:00,0,55.22
2018-01-26 00:00:00,0,54.93
2018-01-26 00:15:00,0,54.65
2018-01-26 00:30:00,0,54.93
2018-01-26 00:45:00,0,54.93
2018-01-26 01:00:00,0,54.93
2018-01-26 01:15:00,0,54.65
2018-01-26 01:30:00,0,54.65
2018-01-26 01:45:00,0,54.65
2018-01-26 02:00:00,0,54.37
2018-01-26 02:15:00,0,54.37
2018-01-26 02:30:00,0,54.37
2018-01-26 02:45:00,0,54.09
2018-01-26 03:00:00,0,54.37
2018-01-26 03:15:00,0,54.09
2018-01-26 03:30:00,0,54.09
2018-01-26 03:45:00,0,53.8
2018-01-26 04:00:00,0,53.8
2018-01-26 04:15:00,0,53.8
2018-01-26 04:30:00,0,54.09
2018-01-26 04:45:00,0,54.09
2018-01-26 05:00:00,0,53.52
2018-01-26 05:15:00,0,53.8
2018-01-26 05:30:00,0,53.52
2018-01-26 05:45:00,0,53.52
2018-01-26 06:00:00,0,53.52
2018-01-26 06:15:00,0,53.24
2018-01-26 06:30:00,0,53.24
2018-01-26 06:45:00,0,53.24
2018-01-26 07:00:00,0,52.95
2018-01-26 07:15:00,0,52.95
2018-01-26 07:30:00,0,52.67
2018-01-26 07:45:00,0,52.67
2018-01-26 08:00:00,0,52.67
2018-01-26 08:15:00,0,52.67
2018-01-26 08:30:00,0,52.39
2018-01-26 08:45:00,0,52.39
2018-01-26 09:00:00,0,52.67
2018-01-26 09:15:00,NA,52.67
2018-01-26 09:30:00,NA,52.1
2018-01-26 09:45:00,0,52.1
2018-01-26 10:00:00,0,52.1
2018-01-26 10:15:00,0,52.1
2018-01-26 10:30:00,NA,51.82
2018-01-26 10:45:00,0,51.82
2018-01-26 11:00:00,0,51.54
2018-01-26 11:15:00,0,51.82
2018-01-26 11:30:00,0,51.54
2018-01-26 11:45:00,0,51.25
2018-01-26 12:00:00,0,51.25
2018-01-26 12:15:00,0,50.97
2018-01-26 12:30:00,0,51.54
2018-01-26 12:45:00,0,51.25
2018-01-26 13:00:00,0,50.97
2018-01-26 13:15:00,0,50.69
2018-01-26 13:30:00,0,50.97
2018-01-26 13:45:00,0,50.97
2018-01-26 14:00:00,0,50.69
2018-01-26 14:15:00,0,50.4
2018-01-26 14:30:00,0,50.4
2018-01-26 14:45:00,0,50.69
2018-01-26 15:00:00,NA,50.4
2018-01-26 15:15:00,NA,50.4
2018-01-26 15:30:00,NA,50.4
2018-01-26 15:45:00,0,50.4
2018-01-26 16:00:00,NA,50.97
2018-01-26 16:15:00,0,50.69
2018-01-26 16:30:00,0,50.97
2018-01-26 16:45:00,0,50.69
2018-01-26 17:00:00,NA,50.97
2018-01-26 17:15:00,0,50.4
2018-01-26 17:30:00,0,50.69
2018-01-26 17:45:00,NA,50.69
2018-01-26 18:00:00,NA,50.69
2018-01-26 18:15:00,NA,50.4
2018-01-26 18:30:00,NA,50.4
2018-01-26 18:45:00,0,50.4
2018-01-26 19:00:00,0,49.84
2018-01-26 19:15:00,NA,50.4
2018-01-26 19:30:00,NA,50.4
2018-01-26 19:45:00,0,50.4
2018-01-26 20:00:00,NA,50.69
2018-01-26 20:15:00,NA,50.12
2018-01-26 20:30:00,NA,50.4
2018-01-26 20:45:00,NA,50.4
2018-01-26 21:00:00,0,50.4
2018-01-26 21:15:00,0,50.12
2018-01-26 21:30:00,0,50.12
2018-01-26 21:45:00,0,50.12
2018-01-26 22:00:00,0,49.84
2018-01-26 22:15:00,NA,50.4
2018-01-26 22:30:00,0,50.12
2018-01-26 22:45:00,0,50.12
2018-01-26 23:00:00,0,50.4
2018-01-26 23:15:00,0,50.4
2018-01-26 23:30:00,0,50.12
2018-01-26 23:45:00,NA,50.4
2018-01-27 00:00:00,0,50.4
2018-01-27 00:15:00,0,50.12
2018-01-27 00:30:00,NA,50.12
2018-01-27 00:45:00,0,49.84
2018-01-27 01:00:00,NA,50.12
2018-01-27 01:15:00,0,50.12
2018-01-27 01:30:00,0,49.84
2018-01-27 01:45:00,0,49.84
2018-01-27 02:00:00,0,50.4
2018-01-27 02:15:00,0,49.84
2018-01-27 02:30:00,0,49.84
2018-01-27 02:45:00,NA,50.12
2018-01-27 03:00:00,0,50.12
2018-01-27 03:15:00,NA,49.84
2018-01-27 03:30:00,0,49.84
2018-01-27 03:45:00,0,50.12
2018-01-27 04:00:00,0,50.12
2018-01-27 04:15:00,0,49.84
2018-01-27 04:30:00,0,49.84
2018-01-27 04:45:00,0,49.84
2018-01-27 05:00:00,0,50.12
2018-01-27 05:15:00,0,50.12
2018-01-27 05:30:00,0,49.84
2018-01-27 05:45:00,0,49.84
2018-01-27 06:00:00,0,50.12
2018-01-27 06:15:00,0,49.84
2018-01-27 06:30:00,NA,49.55
2018-01-27 06:45:00,0,50.12
2018-01-27 07:00:00,0,49.84
2018-01-27 07:15:00,0,50.4
2018-01-27 07:30:00,0,49.84
2018-01-27 07:45:00,0,50.4
2018-01-27 08:00:00,0,50.12
2018-01-27 08:15:00,0,50.12
2018-01-27 08:30:00,NA,50.4
2018-01-27 08:45:00,0,50.12
2018-01-27 09:00:00,NA,49.84
2018-01-27 09:15:00,NA,50.4
2018-01-27 09:30:00,0,50.12
2018-01-27 09:45:00,NA,49.84
2018-01-27 10:00:00,0,50.4
2018-01-27 10:15:00,0,50.4
2018-01-27 10:30:00,0,50.12
2018-01-27 10:45:00,0,50.4
2018-01-27 11:00:00,NA,50.4
2018-01-27 11:15:00,0,50.4
2018-01-27 11:30:00,NA,50.12
2018-01-27 11:45:00,NA,50.4
2018-01-27 12:00:00,0,50.12
2018-01-27 12:15:00,0,50.4
2018-01-27 12:30:00,0,50.4
2018-01-27 12:45:00,0,50.4
2018-01-27 13:00:00,NA,50.4
2018-01-27 13:15:00,0,50.12
2018-01-27 13:30:00,0,50.12
2018-01-27 13:45:00,0,49.84
2018-01-27 14:00:00,NA,50.69
2018-01-27 14:15:00,0,50.4
2018-01-27 14:30:00,NA,50.12
2018-01-27 14:45:00,NA,50.4
2018-01-27 15:00:00,0,50.4
2018-01-27 15:15:00,0,50.12
2018-01-27 15:30:00,0,50.12
2018-01-27 15:45:00,0,50.12
2018-01-27 16:00:00,0,49.84
2018-01-27 16:15:00,0,50.12
2018-01-27 16:30:00,NA,49.84
2018-01-27 16:45:00,NA,50.12
2018-01-27 17:00:00,0,50.12
2018-01-27 17:15:00,0,49.84
2018-01-27 17:30:00,0,49.84
2018-01-27 17:45:00,0,49.84
2018-01-27 18:00:00,0,50.12
2018-01-27 18:15:00,NA,49.84
2018-01-27 18:30:00,NA,50.12
2018-01-27 18:45:00,NA,49.84
2018-01-27 19:00:00,NA,49.84
2018-01-27 19:15:00,NA,50.12
2018-01-27 19:30:00,NA,50.12
2018-01-27 19:45:00,NA,49.84
2018-01-27 20:00:00,0.0254,50.12
2018-01-27 20:15:00,NA,50.4
2018-01-27 20:30:00,0.0254,50.12
2018-01-27 20:45:00,0,49.84
2018-01-27 21:00:00,NA,50.12
2018-01-27 21:15:00,0,50.12
2018-01-27 21:30:00,0,50.4
2018-01-27 21:45:00,0,50.12
2018-01-27 22:00:00,0.0254,50.4
2018-01-27 22:15:00,0.0254,50.12
2018-01-27 22:30:00,0.0254,50.4
2018-01-27 22:45:00,0.0254,50.4
2018-01-27 23:00:00,0.0254,50.4
2018-01-27 23:15:00,0.0254,50.4
2018-01-27 23:30:00,0.0254,50.4
2018-01-27 23:45:00,NA,50.4
2018-01-28 00:00:00,0.0508,50.12
2018-01-28 00:15:00,0.0254,50.4
2018-01-28 00:30:00,0,50.4
2018-01-28 00:45:00,0.0254,50.4
2018-01-28 01:00:00,0.0254,50.69
2018-01-28 01:15:00,0,50.97
2018-01-28 01:30:00,0,50.69
2018-01-28 01:45:00,0,50.69
2018-01-28 02:00:00,0,50.69
2018-01-28 02:15:00,0,50.4
2018-01-28 02:30:00,0,50.69
2018-01-28 02:45:00,0,50.69
2018-01-28 03:00:00,0,50.97
2018-01-28 03:15:00,0,50.69
2018-01-28 03:30:00,NA,50.97
2018-01-28 03:45:00,0,50.69
2018-01-28 04:00:00,0,50.97
2018-01-28 04:15:00,NA,50.69
2018-01-28 04:30:00,0,50.69
2018-01-28 04:45:00,0,50.97
2018-01-28 05:00:00,0,50.97
2018-01-28 05:15:00,0,50.97
2018-01-28 05:30:00,NA,51.25
2018-01-28 05:45:00,0,50.97
2018-01-28 06:00:00,0,51.25
2018-01-28 06:15:00,0,51.25
2018-01-28 06:30:00,NA,51.25
2018-01-28 06:45:00,0,51.25
2018-01-28 07:00:00,0,51.25
2018-01-28 07:15:00,0,51.25
2018-01-28 07:30:00,0,51.25
2018-01-28 07:45:00,0,51.54
2018-01-28 08:00:00,0,51.25
2018-01-28 08:15:00,NA,51.54
2018-01-28 08:30:00,0,51.54
2018-01-28 08:45:00,0,51.25
2018-01-28 09:00:00,0,51.54
2018-01-28 09:15:00,NA,51.54
2018-01-28 09:30:00,0,51.54
2018-01-28 09:45:00,0,51.54
2018-01-28 10:00:00,0,51.82
2018-01-28 10:15:00,NA,51.82
2018-01-28 10:30:00,0,51.54
2018-01-28 10:45:00,0,51.54
2018-01-28 11:00:00,0,51.82
2018-01-28 11:15:00,0,51.82
2018-01-28 11:30:00,0,51.82
2018-01-28 11:45:00,0,51.82
2018-01-28 12:00:00,0,52.1
2018-01-28 12:15:00,0,51.82
2018-01-28 12:30:00,0,52.1
2018-01-28 12:45:00,0,51.82
2018-01-28 13:00:00,0,51.82
2018-01-28 13:15:00,0,52.1
2018-01-28 13:30:00,NA,52.39
2018-01-28 13:45:00,0,52.39
2018-01-28 14:00:00,0,51.82
2018-01-28 14:15:00,0,52.1
2018-01-28 14:30:00,0,52.1
2018-01-28 14:45:00,0,52.39
2018-01-28 15:00:00,0,52.1
2018-01-28 15:15:00,0,52.1
2018-01-28 15:30:00,0,52.39
2018-01-28 15:45:00,0,52.1
2018-01-28 16:00:00,NA,52.1
2018-01-28 16:15:00,0,52.1
2018-01-28 16:30:00,0,52.39
2018-01-28 16:45:00,NA,52.1
2018-01-28 17:00:00,0,52.39
2018-01-28 17:15:00,0,52.39
2018-01-28 17:30:00,0,52.39
2018-01-28 17:45:00,NA,52.39
2018-01-28 18:00:00,0,52.1
2018-01-28 18:15:00,0,52.39
2018-01-28 18:30:00,0,52.39
2018-01-28 18:45:00,0,52.39
2018-01-28 19:00:00,0,52.39
2018-01-28 19:15:00,0,52.67
2018-01-28 19:30:00,0,52.1
2018-01-28 19:45:00,0,52.67
2018-01-28 20:00:00,0,52.67
2018-01-28 20:15:00,0,52.95
2018-01-28 20:30:00,0,52.95
2018-01-28 20:45:00,0,52.67
2018-01-28 21:00:00,0,52.95
2018-01-28 21:15:00,0,52.95
2018-01-28 21:30:00,0,53.24
2018-01-28 21:45:00,0,53.24
2018-01-28 22:00:00,0,53.24
2018-01-28 22:15:00,0,53.24
2018-01-28 22:30:00,0,53.24
2018-01-28 22:45:00,0,53.24
2018-01-28 23:00:00,0,53.24
2018-01-28 23:15:00,0,53.24
2018-01-28 23:30:00,0,53.24
2018-01-28 23:45:00,0,53.52
2018-01-29 00:00:00,0,53.24
2018-01-29 00:15:00,0,53.24
2018-01-29 00:30:00,0,53.24
2018-01-29 00:45:00,0,53.24
2018-01-29 01:00:00,0,53.24
2018-01-29 01:15:00,0,53.24
2018-01-29 01:30:00,0,52.95
2018-01-29 01:45:00,0,53.24
2018-01-29 02:00:00,0,53.24
2018-01-29 02:15:00,NA,53.24
2018-01-29 02:30:00,0,52.95
2018-01-29 02:45:00,0,52.95
2018-01-29 03:00:00,0,52.95
2018-01-29 03:15:00,0,52.95
2018-01-29 03:30:00,0,52.95
2018-01-29 03:45:00,0,52.95
2018-01-29 04:00:00,0,52.39
2018-01-29 04:15:00,0,52.95
2018-01-29 04:30:00,0,52.39
2018-01-29 04:45:00,0,52.39
2018-01-29 05:00:00,0,52.1
2018-01-29 05:15:00,NA,52.39
2018-01-29 05:30:00,0,52.1
2018-01-29 05:45:00,0,52.1
2018-01-29 06:00:00,0,52.1
2018-01-29 06:15:00,0,51.82
2018-01-29 06:30:00,0,51.54
2018-01-29 06:45:00,0,51.54
2018-01-29 07:00:00,0,51.54
2018-01-29 07:15:00,0,51.54
2018-01-29 07:30:00,0,51.54
2018-01-29 07:45:00,0,51.25
2018-01-29 08:00:00,NA,51.25
2018-01-29 08:15:00,NA,51.25
2018-01-29 08:30:00,0,50.97
2018-01-29 08:45:00,0,50.97
2018-01-29 09:00:00,0,50.97
2018-01-29 09:15:00,0,50.69
2018-01-29 09:30:00,0,50.69
2018-01-29 09:45:00,0,50.69
2018-01-29 10:00:00,0,50.4
2018-01-29 10:15:00,0,50.12
2018-01-29 10:30:00,0,49.84
2018-01-29 10:45:00,0,49.84
2018-01-29 11:00:00,0,49.84
2018-01-29 11:15:00,0,49.84
2018-01-29 11:30:00,0,49.84
2018-01-29 11:45:00,0,49.84
2018-01-29 12:00:00,0,49.27
2018-01-29 12:15:00,NA,49.55
2018-01-29 12:30:00,0,49.55
2018-01-29 12:45:00,0,48.99
2018-01-29 13:00:00,0,49.27
2018-01-29 13:15:00,NA,49.27
2018-01-29 13:30:00,0,49.27
2018-01-29 13:45:00,0,48.99
2018-01-29 14:00:00,0,48.7
2018-01-29 14:15:00,0,48.7
2018-01-29 14:30:00,0,48.7
2018-01-29 14:45:00,NA,48.7
2018-01-29 15:00:00,0,48.14
2018-01-29 15:15:00,0,48.42
2018-01-29 15:30:00,NA,48.42
2018-01-29 15:45:00,NA,48.14
2018-01-29 16:00:00,0,48.14
2018-01-29 16:15:00,NA,48.42
2018-01-29 16:30:00,0,48.14
2018-01-29 16:45:00,NA,48.14
2018-01-29 17:00:00,0,48.14
2018-01-29 17:15:00,0,47.86
2018-01-29 17:30:00,0,47.86
2018-01-29 17:45:00,0,48.14
2018-01-29 18:00:00,0,47.86
2018-01-29 18:15:00,NA,47.29
2018-01-29 18:30:00,0,47.57
2018-01-29 18:45:00,0,47.86
2018-01-29 19:00:00,NA,47.01
2018-01-29 19:15:00,NA,47.01
2018-01-29 19:30:00,0,47.29
2018-01-29 19:45:00,0,47.01
2018-01-29 20:00:00,0,47.57
2018-01-29 20:15:00,0,47.57
2018-01-29 20:30:00,0,47.29
2018-01-29 20:45:00,0,47.29
2018-01-29 21:00:00,0,47.29
2018-01-29 21:15:00,NA,47.29
2018-01-29 21:30:00,0,47.01
2018-01-29 21:45:00,0,47.01
2018-01-29 22:00:00,0,47.01
2018-01-29 22:15:00,NA,47.01
2018-01-29 22:30:00,0,47.01
2018-01-29 22:45:00,0,47.01
2018-01-29 23:00:00,0.0254,47.01
2018-01-29 23:15:00,NA,47.01
2018-01-29 23:30:00,0.0254,47.01
2018-01-29 23:45:00,0,47.01
2018-01-30 00:00:00,0.0254,47.01
2018-01-30 00:15:00,0,46.72
2018-01-30 00:30:00,0.0254,47.01
2018-01-30 00:45:00,0,46.72
2018-01-30 01:00:00,0.0254,46.72
2018-01-30 01:15:00,0,46.72
2018-01-30 01:30:00,0,46.72
2018-01-30 01:45:00,0,46.72
2018-01-30 02:00:00,NA,46.44
2018-01-30 02:15:00,0,46.44
2018-01-30 02:30:00,0,46.44
2018-01-30 02:45:00,0.0254,46.44
2018-01-30 03:00:00,0,46.44
2018-01-30 03:15:00,0,46.44
2018-01-30 03:30:00,0,46.44
2018-01-30 03:45:00,0,45.87
2018-01-30 04:00:00,0,46.16
2018-01-30 04:15:00,0,46.16
2018-01-30 04:30:00,0,46.16
2018-01-30 04:45:00,0,46.16
2018-01-30 05:00:00,0,45.87
2018-01-30 05:15:00,0,45.59
2018-01-30 05:30:00,0,45.87
2018-01-30 05:45:00,0,45.59
2018-01-30 06:00:00,0,45.59
2018-01-30 06:15:00,0,45.59
2018-01-30 06:30:00,0,45.87
2018-01-30 06:45:00,0,45.31
2018-01-30 07:00:00,0,45.59
2018-01-30 07:15:00,0,45.31
2018-01-30 07:30:00,0,45.31
2018-01-30 07:45:00,0,45.31
2018-01-30 08:00:00,0,45.02
2018-01-30 08:15:00,0,45.02
2018-01-30 08:30:00,0,45.02
2018-01-30 08:45:00,0,44.74
2018-01-30 09:00:00,0,45.02
2018-01-30 09:15:00,0,44.74
2018-01-30 09:30:00,0,44.74
2018-01-30 09:45:00,0,44.74
2018-01-30 10:00:00,0,45.02
2018-01-30 10:15:00,0,44.46
2018-01-30 10:30:00,0,44.46
2018-01-30 10:45:00,0,44.46
2018-01-30 11:00:00,0,44.74
2018-01-30 11:15:00,0,44.17
2018-01-30 11:30:00,0,44.46
2018-01-30 11:45:00,0,44.46
2018-01-30 12:00:00,0,43.89
2018-01-30 12:15:00,0,43.89
2018-01-30 12:30:00,0,44.17
2018-01-30 12:45:00,0,43.89
2018-01-30 13:00:00,0,44.17
2018-01-30 13:15:00,0,44.17
2018-01-30 13:30:00,0,43.89
2018-01-30 13:45:00,0,44.17
2018-01-30 14:00:00,0,43.61
2018-01-30 14:15:00,0,43.61
2018-01-30 14:30:00,0,43.61
2018-01-30 14:45:00,0,43.89
2018-01-30 15:00:00,0,43.61
2018-01-30 15:15:00,0,43.61
2018-01-30 15:30:00,0,43.32
2018-01-30 15:45:00,0,43.61
2018-01-30 16:00:00,0,43.61
2018-01-30 16:15:00,0,43.61
2018-01-30 16:30:00,0,43.61
2018-01-30 16:45:00,0,43.61
2018-01-30 17:00:00,0,43.32
2018-01-30 17:15:00,0,43.32
2018-01-30 17:30:00,0,43.32
2018-01-30 17:45:00,0,43.32
2018-01-30 18:00:00,0,43.32
2018-01-30 18:15:00,0,43.32
2018-01-30 18:30:00,0,43.32
2018-01-30 18:45:00,0,43.04
2018-01-30 19:00:00,0,43.04
2018-01-30 19:15:00,0,43.04
2018-01-30 19:30:00,0,43.04
2018-01-30 19:45:00,0,42.76
2018-01-30 20:00:00,0,42.76
2018-01-30 20:15:00,0,42.48
2018-01-30 20:30:00,0,42.48
2018-01-30 20:45:00,0,42.19
2018-01-30 21:00:00,0,41.91
2018-01-30 21:15:00,0,41.63
2018-01-30 21:30:00,0,41.34
2018-01-30 21:45:00,0,41.34
2018-01-30 22:00:00,0,41.06
